sea_surface_temp_c,vertical_wind_shear_knots,mid_troposphere_rh,vorticity_850hpa,sea_level_pressure_hpa,basin,cyclogenesis_label
30.643563470486974,9.31289496563212,60.25427386821646,1.3921662091770963,1007.2702130360758,1,1
28.5687680455226,16.599260208627122,62.12438504903644,3.004246799152072,996.5630053786232,0,0
27.26844873456055,11.558361199105407,72.48068080528985,4.011604646028169,1014.8345204785642,0,1
27.475681586993318,28.13283975733244,49.94477824779872,8.529823328242768,1004.0676948419679,0,1
28.907964706153304,15.77162802336669,73.34945418598024,2.430752781924933,1013.9571856363575,1,1
27.298829310713725,9.606804512481244,65.99687847615058,5.470562817309594,1010.0122247064928,1,0
29.47931017566035,16.042594878613716,59.39928513123226,8.317236444642145,1006.6390787747421,0,0
29.301295560394255,6.125482461471127,67.67700943052849,1.7585455914354573,1004.3394135748154,1,1
26.45222542917161,22.042866258195705,49.55413420293162,5.000026389195104,1001.8862946372873,0,0
29.70157997788572,15.804086545417473,68.91659587624729,2.8602450246755273,1009.8996507230737,1,1
29.45467665737028,6.158999059787025,50.67567669559239,1.979629659650274,1015.656599240722,1,1
28.69032632419434,7.590378950925958,73.70680152472093,2.258462197838023,1008.2109251487091,1,1
30.403780965557928,6.679659966784093,72.69721213993114,7.653716588257552,1007.276537851667,1,1
27.31295381739264,29.848485898215774,56.42067648770458,1.8321369011873134,1004.274388000598,1,0
29.30410985680494,11.803846348633947,71.18516451277479,3.1837917803807048,999.6276169105067,1,0
27.18972267245057,12.70289927422307,79.99356901640871,1.430237962384068,1008.4222288250243,1,1
29.86316411108265,38.45944925956461,50.91303391223549,10.621352014104188,1009.1051298678977,1,1
29.650624251041197,16.456545719116015,69.98373675592666,9.100837815922054,1008.4152514859622,1,0
27.77167731636051,9.026059794883013,88.46411291182125,7.44878347084736,998.9211121703346,1,1
26.433402288209166,45.0,85.01968963911125,6.377090669272382,1014.5441651884597,0,0
29.284849690892912,28.2571184700179,58.416631878276725,1.6793187645158096,1010.8330903292593,0,1
30.503139312523043,16.704717627521525,73.27646160865284,8.059540547148142,1003.8245553915733,0,1
29.046653090894356,4.796627363952889,63.477019802185204,4.46784528672395,1006.8091706267242,1,1
27.112863555719404,14.500253040237695,67.05896566291192,2.0796645378405967,1006.8825154537171,0,0
27.114066655187234,16.57932822302132,63.11138812324617,4.12166152434334,1013.82406328887,1,0
27.18224021128411,8.171870535636282,50.946999474805196,10.728516261115095,1005.4078028046697,0,1
29.99041713668028,28.97237557250898,75.95128624010245,3.5941933683207345,1006.0480934019691,1,1
28.368463783345852,19.90010028160071,69.47454272152001,6.143093803386903,1008.1514162537986,1,0
28.972878099495635,11.496520379567983,70.86197145760318,2.616630687365681,1007.715784217426,1,1
29.410629244402674,23.662141502603145,70.81756772558622,4.1581571679328,1000.6358623418541,1,1
27.201489073256173,7.206864591214717,68.8663802880954,16.684234974792396,1008.4122254907126,0,0
30.10542706576528,6.523525001897141,63.54150394672744,10.029217846761311,1003.1404810259319,1,1
27.595305207345245,24.937466782700554,52.58182083904833,4.660775965404084,1005.2659123328284,0,1
28.031445500167237,21.53603998868317,65.58886637661135,1.3278943830315488,1011.1419732347891,0,0
27.59655526958113,3.828708480031185,63.21002154782241,1.7724106078133641,1007.7445720380695,1,1
27.77229813306068,13.486908041477474,73.14969823593928,1.2399096918737205,1001.0311130824749,0,1
28.647801450676297,16.261611812673824,55.709229353183275,8.822681660359791,1003.4102933564047,0,0
29.002377241094578,13.633471103714896,80.93387313394587,9.711088475881859,998.0639424138396,1,1
28.80065856853774,21.10914957413455,54.39377915647371,1.2591898016791927,1007.6329565075163,1,0
30.267209789865955,16.35960681943012,54.669359312447284,6.488675680214651,1002.3826140591934,1,0
31.144608284546262,10.123863879861586,79.7172872612285,1.8736260285782615,1004.222818279169,1,1
28.19479460844731,9.929368080054994,41.54916434171557,7.663648937560926,1011.611003564353,1,1
28.138282440135825,7.242478725327396,53.64080733545963,7.075369075471957,1005.1828960482201,0,0
27.818477632643102,18.84774826745398,79.48917752545427,4.149128998567225,1008.0999220887466,0,0
30.01214923350009,23.24544629568269,73.63924496494585,4.561104737945691,1014.9967555252706,1,1
30.423798367695827,7.88492544942596,57.01228432117591,1.4063928911508703,1006.7581307951373,1,1
29.357884239858485,20.472487382918498,75.81639841271391,3.2295403289534863,1012.8865708122124,1,0
29.9757924424402,14.843720829117155,85.44630925335689,3.626440199973415,1003.246526996235,1,1
28.172096131949296,15.584328450611414,70.42901344748503,8.701108300158662,1012.8800914605964,1,0
28.50920638454811,24.070733249056644,51.13762356600246,11.386734984819995,1001.0716419649169,1,1
29.70899235880366,7.868422859712935,59.30960749239974,4.72155319844912,1012.1296784107333,0,1
28.52285797037475,21.853878435228516,74.9487601918226,1.003350664130213,1014.2748280982493,0,0
28.330147812174594,17.10908812973773,50.588787887781095,4.1400529971412166,1006.5637323284012,1,1
26.750063068526096,15.363494297321015,58.19847527252874,7.386097125469143,1005.0398538756193,1,1
29.974815380570227,22.404157100797494,38.07711888898783,12.804063468468966,1009.9566202880479,0,1
28.609168120926356,15.97912798330874,73.11033619050119,15.758157152017581,1011.8364969394493,0,1
28.594031887298573,13.371031686493074,68.21225677902079,5.20188212509757,1014.9626987564858,0,1
29.691710073192837,3.0,65.1763798728135,7.3208236065595145,1010.6770903229324,1,1
28.409777732290685,18.420721300973195,84.82313903723278,12.326648022469733,1005.8869832422063,0,0
28.75079176106052,7.6251340386210495,78.58514290248479,1.7979555603963857,1001.9309863495274,1,1
29.595355941719895,13.995868593547101,78.25466651556019,5.7069832706176875,1008.622615138143,1,1
30.729191724889294,5.611398984525725,58.09508510340467,5.417621617529515,1012.6935443705945,0,1
29.470139376846777,19.00530975269926,71.8657096109478,2.102072234601275,1004.6070425334539,1,1
28.613174736646265,10.624525797189762,78.80120240290427,8.25925939800334,1007.3927144397571,1,0
29.665669321782115,21.162172167058657,65.02613828211278,5.2031819651899225,1007.1123913612857,0,1
27.201650782932333,9.865095542958848,58.44127767474959,3.0074927649571226,1010.2387340838468,0,0
29.554340940485957,16.50659067382321,30.998422481977343,5.066363010787077,1006.3827291705178,1,1
30.92962061961538,3.8672577187003108,64.14514760215603,1.2616668224428473,1011.3134287677996,1,1
27.106419730004994,22.802708852768085,63.739611069330415,2.403175260012687,1009.4991679298585,1,0
28.38102700969008,15.36456391848163,78.15695793391164,20.74770235554645,1005.5628356358811,0,0
30.270539185198004,34.25341722733219,59.89377946181031,2.637905815769365,1002.2514658415024,0,0
28.420614013166347,7.532858464479566,87.06099029999693,10.87284125180776,1009.9719046448844,1,1
28.423187196850133,24.418565089489483,69.07679644453225,5.44701501505212,1008.1958424535478,1,0
30.357570305498285,5.9222562667564835,64.26405665498885,5.779169449113272,1014.216134398239,1,1
28.93666466869663,13.307140543503337,82.29505183350993,5.3729853818268065,1005.5968897017003,1,1
31.412539044224243,12.784054829758404,84.68684189090934,3.4810948662221928,1007.0107056210333,1,1
28.607287366652926,20.93311998719345,86.41586826424549,3.041223703747209,1005.9266461834875,0,0
26.41576084481808,10.871634192861626,69.47355021501298,3.573172626159258,1008.2611171275889,0,0
29.153659176604496,4.751954801075701,60.45948828908863,1.6958086442703726,995.0105871277159,1,0
31.20801676996025,7.619057846842659,74.01275897480711,6.798223047742913,1007.0265269193803,0,1
28.287419776193367,28.121080929505993,87.80122656570255,3.8311028476886313,1009.5246831686485,0,1
28.38581524988861,19.455068122036906,73.60502737100018,2.8550322011669014,1010.70782284976,1,1
30.692217773589213,8.018817531345997,61.983295448281055,5.275803900572272,1006.2706172944442,1,1
29.212321743851536,5.685521017544197,74.26180906422854,3.6316041373538828,1009.6131337633952,0,1
28.110160511227797,14.434801105707175,66.81381006676716,2.716274716586388,1004.0153639493552,0,0
31.308484282288365,12.440119351608432,48.58079373139643,10.667182345230708,1003.0477697257965,1,1
27.24830832250513,9.156761164137894,65.6257228540885,3.3350104816029615,1008.3576267197247,1,1
28.188267968255914,17.207644594912093,57.376345325626744,3.4274193545087877,1007.9404901248283,0,0
27.955303621240343,5.346425657203834,76.52945469906307,3.7793023555842065,1005.5750909676311,1,1
27.64610775099071,27.92068112039145,72.40681135186537,5.164777141526011,1009.0778682339017,0,0
29.773789030557346,15.443202366886961,88.01634126253867,3.1426721788358356,1007.5415075881275,1,1
29.926295149105204,9.957827194159384,81.01541588883491,3.3516462947224723,1007.8024127413245,1,1
26.96644812265231,10.03218886012664,74.12033337973116,4.658650918965607,1005.1601694362671,0,0
28.793412293466584,11.209462672757148,70.1384816596999,16.483157795487614,999.6915878835641,1,1
29.035979919027437,13.648990663330522,54.23594760641841,2.5126564795194426,1009.9317045384771,1,0
27.838094420636,3.0,54.25263219367399,1.9019456208791592,1004.3305212039256,1,0
28.520488754269756,7.075975763687114,46.60453451303492,6.5649509433259094,1007.008770288908,1,0
28.894371830675468,13.652525361744358,79.52386662878835,14.290248939579897,1006.6606061089374,1,1
28.23472556507072,5.225296698520191,77.30407822769729,2.284944701189173,1005.2113744633652,1,1
28.279701918512867,26.993615344105173,90.24757623259802,4.597266041700278,1004.4304040526359,0,0
29.72301710430619,12.113127432254789,86.79049457110837,1.493884529253802,1009.1051810175466,1,1
30.13143125425032,22.556635320210955,69.16108721497022,8.31660020397073,1008.7510683506747,1,1
30.24412815976667,12.472615198488608,92.89907001788319,9.65512204385082,1012.6551332411253,1,1
29.57613326494644,21.033643520161295,66.22825784075502,3.92945351640633,1007.0134793020653,0,0
28.325486446889947,12.65904381193553,62.47117379685747,1.6097990339546215,1012.472137210473,1,0
28.876238777206375,18.27978450633503,73.23572516770759,13.168799701640793,1009.7409841494842,0,1
28.226094074327428,6.4999740592559245,69.69199849972357,1.2412049924090653,1010.1003835105721,1,1
30.495144387048526,9.00584750894593,48.67818600813549,8.549733298622101,1002.2512057896386,1,1
28.556506274352518,15.200421287177516,60.77427652951127,2.6484873327958507,1010.8856875445096,1,0
28.152129810795923,9.931527767520361,65.97507994049946,7.066491544030741,1006.4747316757633,0,1
29.4545897715969,14.50234530056062,68.87155998971576,2.601242730711269,1010.4984013444855,1,1
30.93491710620632,25.27643508869974,52.209111191658664,9.328051695776793,1010.5871835214048,0,1
27.560779234891516,3.0,75.4450098034942,3.184425760419266,1002.4324847334005,1,1
30.22909314887063,8.037607276137443,63.13306178051461,16.93335593617708,1006.16136449361,1,1
29.570375896648805,5.293027964774484,73.62342590427191,1.1304187691590295,1010.4419932062458,1,1
27.027919451573403,18.29825251592966,87.96665686890164,5.954860656955106,1005.3676372114852,0,0
28.465395548615476,18.567354712771646,63.77478201148652,3.394016358873471,1015.7819563505735,1,0
29.94147121936332,17.93685056196834,64.75721498950769,2.757026170608131,1006.0922312858527,1,1
29.27403875092365,24.829923525646745,67.89117643829407,4.428637122583581,1006.8615858809628,1,1
26.243265013740046,12.82108830317473,54.687964013345876,1.3905945641774717,1004.0987972019244,0,0
29.880000006736278,10.814414533848206,61.62652372641315,18.44420162118864,1002.9950650163269,1,1
26.591586794733914,20.110153537786225,72.97151320083897,1.2494044916171778,1005.8839882613539,0,0
25.97996386881938,11.477887879446811,56.038161340921285,7.997402440527944,1008.9675891385463,1,1
29.700424207139893,7.0576799103902825,54.493019129289074,3.6707606940435187,1006.7482103227243,0,1
30.753345632533975,11.930554819831114,71.13919947944078,3.4790242796606727,1008.6700968725041,1,0
28.4590033699682,7.228590517572861,85.99367215462257,3.6786606284440424,1008.8719360144908,1,1
28.656430779062347,16.268902889051667,56.08861950855306,4.5767822792628685,1012.3580499076498,0,1
27.03074423672458,12.584727959121267,81.01909803077936,10.717520016877238,998.8871383221652,0,0
25.994992270323145,9.36578239671437,78.21330046751505,4.689161365945995,1001.6071932291878,1,1
28.705051068437104,9.09082280078937,89.63551346567021,3.175724031573992,1001.9768862606329,1,1
28.227301869430914,11.1124799883125,58.76192352781,8.63652244861549,1003.5316332709049,0,1
30.4601049761625,10.606565922779772,65.1502719614771,6.541292276428685,1005.2846689934485,0,1
30.45607915554881,35.27014236270201,42.92240973546045,7.7994690848247945,1002.3821086365833,1,1
28.722964584167414,17.140078187813693,72.5248966031039,1.6482045713206106,1013.7344853563047,1,0
28.634629568568077,10.924688955458887,68.74367088759136,3.0080113111170665,1010.6760620811176,1,1
26.99036196248495,29.36361158013121,67.57949974036654,3.5221538347126145,1009.9882876131262,0,0
29.873495982581062,13.242443526193666,74.45962030935894,1.3245899773183738,1010.3361432459866,1,1
27.778240619571353,35.046176849980355,55.22936359192573,6.11349769733329,1010.4246127549692,0,0
31.03719149300504,6.342706369930854,56.77692361849501,8.361728648862796,998.7207709009073,1,1
30.54684476533664,27.660822794479323,65.62601730667427,14.254312830248697,1002.7097606741128,1,1
28.26026695400203,12.394199681549544,48.62195874146673,1.1555922906197889,1003.3805152926396,0,1
27.685607654098085,14.939421737633861,59.17411891168935,3.4200013107924683,1005.6352831886663,0,1
27.24214231270907,9.874773501293184,87.81574112595005,1.2922242633893843,1009.8296621931103,1,0
28.440645318769533,17.96686931697183,95.0,2.2295870155178337,1000.6575034412757,0,1
31.260908658410923,12.50780657986592,87.08585313545333,4.631389492298773,997.3148050518408,0,1
29.801326217818225,11.408714095316896,64.20825773703845,7.125956579396523,1009.3727255285672,1,0
28.41845772715996,13.649625348556262,72.8480934410195,2.021588703178375,1001.7373952060581,0,1
26.48140874317912,31.92837661791179,74.54593420462732,1.3157375320050466,1013.7094325273733,0,1
27.965436663674144,14.821228197601782,61.15692337971677,2.965137083181169,1006.7564187122965,0,1
29.053760519181843,17.8116146412545,61.99024562288177,6.620091689420623,1004.8202628523837,1,1
29.967645938592256,7.159143651468967,67.32420602064228,2.260716880224646,1008.9449256734069,1,1
29.70425566143963,29.640334166354847,76.90205901911615,5.930801703977684,1005.1658303110248,0,0
27.638753655412522,19.146002273327575,70.38782516167242,2.305654383067024,1009.2160452486256,0,0
30.062263166186582,13.497303483893704,60.666739015346025,4.836973343177775,1005.969259064213,1,1
26.27431383274251,15.511257017854945,71.72193543730728,12.557718052524876,1005.5893233706449,0,0
30.278497141719626,14.860625667329298,50.07827408456294,3.002815553722282,1002.4520653598474,1,1
32.057195931067916,17.738922040897762,68.99168537577916,8.288401434301022,1004.8784336355678,1,1
29.32670919437715,3.884666862476384,76.60472182706476,1.7824943275586747,1004.544981426003,1,1
30.215152583978817,5.5450849685467345,65.20897507227117,11.049558728864437,1004.0500399935434,1,1
29.571588761771057,11.153853599687515,78.20760072820873,7.57388046159772,1010.7788252115688,1,1
28.056128130519927,23.89591222721726,80.03542179002491,1.118686625164623,1011.0859757114071,0,0
31.300977995269797,10.182222224691818,66.03886636440289,3.4119457750531668,1010.3833976037232,0,1
29.45188830814931,45.0,57.62145582964776,1.1196063846191229,1009.7670849417186,0,1
27.71057248252967,22.51721149289593,68.39099684599503,1.8172851173579072,1004.1479643437165,0,1
27.951917068719144,17.373729743952623,84.2911977825931,4.6593654832007125,1005.1064414010464,0,1
28.8375704211598,10.257691489673396,45.88338768241667,6.2076236386242645,1002.500225777862,0,0
28.281154508181615,9.918150708353135,92.35051976564358,15.73704958635785,1002.1613701559663,1,1
30.240840734544697,16.082870479264677,95.0,7.079669828432803,1005.0586570986583,1,1
29.437789874714394,16.030051810553918,61.998134294512525,1.5881060385707868,1012.8769758376762,1,1
30.515291981748977,5.632116100202626,73.23690401045711,12.581985887483983,1008.6610085062123,1,1
28.493265375751164,19.127501771263056,66.43840313925514,6.0785460489800744,1002.6204576453042,0,0
27.98887919142824,18.02594438751738,45.45377658610077,1.5610135989564924,1005.6519941825592,0,0
29.013931772074802,28.849634384156925,55.663617626442374,6.887136432592314,1012.1093853689808,0,1
28.825489714173973,26.06081452479516,73.60853332215258,5.636308335978705,1005.732846952864,1,0
29.313842147089673,16.716182300339074,64.39621559151301,4.606410265181342,1010.9169945772,0,1
27.86169132719185,17.106476977306208,73.27111387256811,2.8285610142973194,1010.1870174620713,0,1
28.819659432533474,12.92666345569877,80.62617515127636,10.786467236954099,1009.136893223827,1,1
29.990392184203795,27.055159886580988,63.005597167340795,2.6291540282627914,1014.6365301495408,1,0
28.207844589149992,21.89369126209476,82.2056505989322,10.582476555371125,1010.8276205881438,0,1
31.109394985496337,15.751163396909815,77.4788659631545,5.654124735364589,1013.0942005032853,1,1
29.322273288242545,27.386175701211307,74.50519831571468,2.0167411943118334,1002.1221684114194,1,1
28.84916199218532,7.040717365688419,75.73665235402447,7.650842719677801,999.6638594184948,1,1
30.037884597622227,11.820984253777446,65.17516506456299,13.209591037345216,1003.0680209449697,0,1
29.72733580106617,23.016166318946436,57.31650334903757,12.323203728967842,1011.7976145715013,0,1
30.491391468018524,9.551163373437623,63.92507392122111,5.743293464730187,1010.3054313454179,0,1
28.256569519337077,18.30201884447853,72.31548705612735,5.5491611362623,1008.9681546658503,0,0
30.296933965712466,3.0,74.6137028222342,1.7694173224987986,1011.9844276433435,1,1
28.489972885643652,19.467334299187637,85.13933543471083,1.5995364896160138,1007.7572154344817,0,0
28.61584452513023,6.962741803996375,50.55676076176149,10.114826719456477,1008.7867591278746,1,1
30.357412535874918,26.008428529883407,63.64954211566457,1.742569230239354,1000.8696719658559,1,1
